INFO 2026-02-06 09:44:28,371 autoreload 5970 130588273750144 Watching for file changes with StatReloader
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 497, in dispatch
    self.initial(request, *args, **kwargs)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 414, in initial
    self.perform_authentication(request)
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 324, in perform_authentication
    request.user
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 227, in user
    self._authenticate()
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 380, in _authenticate
    user_auth_tuple = authenticator.authenticate(self)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework_simplejwt/authentication.py", line 49, in authenticate
    validated_token = self.get_validated_token(raw_token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework_simplejwt/authentication.py", line 113, in get_validated_token
    raise InvalidToken(
rest_framework_simplejwt.exceptions.InvalidToken: {'detail': ErrorDetail(string='Given token not valid for any token type', code='token_not_valid'), 'code': ErrorDetail(string='token_not_valid', code='token_not_valid'), 'messages': [{'token_class': ErrorDetail(string='AccessToken', code='token_not_valid'), 'token_type': ErrorDetail(string='access', code='token_not_valid'), 'message': ErrorDetail(string='Token has wrong type', code='token_not_valid')}]}
INFO 2026-04-30 18:00:57,548 middleware 32945 125448839227072 Response: GET /api/classes/ [401] - 0.005s
WARNING 2026-04-30 18:00:57,549 log 32945 125448839227072 Unauthorized: /api/classes/
WARNING 2026-04-30 18:00:57,550 basehttp 32945 125448839227072 "GET /api/classes/ HTTP/1.1" 401 245
INFO 2026-04-30 18:04:30,936 middleware 32945 125448612738752 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-04-30 18:04:30,990 middleware 32945 125448612738752 Response: GET /api/classes/ [200] - 0.054s
INFO 2026-04-30 18:12:36,229 middleware 34662 123797078271680 Request: POST /api/classes/ from 127.0.0.1
ERROR 2026-04-30 18:12:36,274 exceptions 34662 123797078271680 Exception occurred: JSON parse error - Expecting value: line 7 column 1 (char 6)
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/parsers.py", line 64, in parse
    return json.load(decoded_stream, parse_constant=parse_constant)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/utils/json.py", line 31, in load
    return json.load(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/json/__init__.py", line 293, in load
    return loads(fp.read(),
           ^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/json/__init__.py", line 359, in loads
    return cls(**kw).decode(s)
           ^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/json/decoder.py", line 337, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/json/decoder.py", line 355, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 7 column 1 (char 6)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 17, in create
    serializer = self.get_serializer(data=request.data)
                                          ^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 216, in data
    self._load_data_and_files()
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 279, in _load_data_and_files
    self._data, self._files = self._parse()
                              ^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/request.py", line 354, in _parse
    parsed = parser.parse(stream, media_type, self.parser_context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/parsers.py", line 66, in parse
    raise ParseError('JSON parse error - %s' % str(exc))
rest_framework.exceptions.ParseError: JSON parse error - Expecting value: line 7 column 1 (char 6)
INFO 2026-04-30 18:12:36,280 middleware 34662 123797078271680 Response: POST /api/classes/ [400] - 0.050s
WARNING 2026-04-30 18:12:36,280 log 34662 123797078271680 Bad Request: /api/classes/
WARNING 2026-04-30 18:12:36,281 basehttp 34662 123797078271680 "POST /api/classes/ HTTP/1.1" 400 162
INFO 2026-04-30 18:13:21,435 middleware 34662 123797078271680 Request: POST /api/classes/ from 127.0.0.1
INFO 2026-04-30 18:13:21,464 middleware 34662 123797078271680 Response: POST /api/classes/ [201] - 0.029s
INFO 2026-04-30 18:13:33,193 middleware 34662 123796996486848 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:13:33,321 middleware 34662 123796996486848 Response: GET /admin/classes/class/ [200] - 0.128s
INFO 2026-04-30 18:13:33,384 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:13:33,441 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.057s
INFO 2026-04-30 18:13:35,477 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:13:35,530 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.053s
INFO 2026-04-30 18:13:35,630 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:13:35,656 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.025s
INFO 2026-04-30 18:13:54,358 middleware 34662 123797078271680 Request: GET /api/classes/ from 127.0.0.1
INFO 2026-04-30 18:13:54,381 middleware 34662 123797078271680 Response: GET /api/classes/ [200] - 0.023s
INFO 2026-04-30 18:17:20,769 middleware 34662 123796971308736 Request: GET /api/classes/9O4CN2/ from 127.0.0.1
INFO 2026-04-30 18:17:20,796 middleware 34662 123796971308736 Response: GET /api/classes/9O4CN2/ [200] - 0.026s
INFO 2026-04-30 18:23:50,120 middleware 34662 123796979701440 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:23:50,198 middleware 34662 123796979701440 Response: GET /admin/classes/class/ [200] - 0.078s
INFO 2026-04-30 18:23:50,307 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:23:50,347 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.040s
INFO 2026-04-30 18:24:11,408 middleware 34662 123796988094144 Request: POST /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:11,464 middleware 34662 123796988094144 Response: POST /admin/classes/class/ [200] - 0.057s
INFO 2026-04-30 18:24:12,943 middleware 34662 123796988094144 Request: POST /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:12,997 middleware 34662 123796988094144 Response: POST /admin/classes/class/ [302] - 0.054s
INFO 2026-04-30 18:24:13,015 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:13,057 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.043s
INFO 2026-04-30 18:24:13,151 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:13,181 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.030s
INFO 2026-04-30 18:24:16,605 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:16,638 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.034s
INFO 2026-04-30 18:24:16,723 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:16,746 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.024s
INFO 2026-04-30 18:24:17,852 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:17,890 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.039s
INFO 2026-04-30 18:24:18,002 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:18,045 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.043s
INFO 2026-04-30 18:24:18,109 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:18,159 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.050s
INFO 2026-04-30 18:24:18,213 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:18,243 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.030s
INFO 2026-04-30 18:24:18,284 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:18,339 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.054s
INFO 2026-04-30 18:24:18,437 middleware 34662 123796988094144 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:18,466 middleware 34662 123796988094144 Response: GET /admin/jsi18n/ [200] - 0.029s
INFO 2026-04-30 18:24:21,056 middleware 34662 123796988094144 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:24:21,094 middleware 34662 123796988094144 Response: GET /admin/classes/class/ [200] - 0.038s
INFO 2026-04-30 18:24:21,266 middleware 34662 123796954523328 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:24:21,326 middleware 34662 123796954523328 Response: GET /admin/jsi18n/ [200] - 0.060s
INFO 2026-04-30 18:24:21,531 middleware 34662 123796962916032 Request: GET /favicon.ico from 127.0.0.1
INFO 2026-04-30 18:24:21,542 middleware 34662 123796962916032 Response: GET /favicon.ico [404] - 0.011s
WARNING 2026-04-30 18:24:21,543 log 34662 123796962916032 Not Found: /favicon.ico
WARNING 2026-04-30 18:24:21,543 basehttp 34662 123796962916032 "GET /favicon.ico HTTP/1.1" 404 3861
INFO 2026-04-30 18:27:35,894 middleware 36037 134028678129344 Request: GET /admin/classes/class/ from 127.0.0.1
INFO 2026-04-30 18:27:36,110 middleware 36037 134028678129344 Response: GET /admin/classes/class/ [200] - 0.215s
INFO 2026-04-30 18:27:36,292 middleware 36037 134028678129344 Request: GET /admin/jsi18n/ from 127.0.0.1
INFO 2026-04-30 18:27:36,408 middleware 36037 134028678129344 Response: GET /admin/jsi18n/ [200] - 0.116s
INFO 2026-04-30 18:30:37,481 middleware 36278 132551558555328 Request: PUT /api/classes/9O4CN2/ from 127.0.0.1
ERROR 2026-04-30 18:30:37,523 exceptions 36278 132551558555328 Exception occurred: No Class matches the given query.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 647, in get
    raise self.model.DoesNotExist(
apps.classes.models.Class.DoesNotExist: Class matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 65, in update
    instance = self.get_object()
               ^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 96, in get_object
    obj = get_object_or_404(queryset, **filter_kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 19, in get_object_or_404
    return _get_object_or_404(queryset, *filter_args, **filter_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 87, in get_object_or_404
    raise Http404(
django.http.response.Http404: No Class matches the given query.
INFO 2026-04-30 18:30:37,529 middleware 36278 132551558555328 Response: PUT /api/classes/9O4CN2/ [404] - 0.047s
WARNING 2026-04-30 18:30:37,530 log 36278 132551558555328 Not Found: /api/classes/9O4CN2/
WARNING 2026-04-30 18:30:37,531 basehttp 36278 132551558555328 "PUT /api/classes/9O4CN2/ HTTP/1.1" 404 62
INFO 2026-04-30 18:33:19,515 middleware 36278 132551480964800 Request: DELETE /api/classes/9O4CN2/ from 127.0.0.1
ERROR 2026-04-30 18:33:19,538 exceptions 36278 132551480964800 Exception occurred: No Class matches the given query.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 647, in get
    raise self.model.DoesNotExist(
apps.classes.models.Class.DoesNotExist: Class matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/mixins.py", line 90, in destroy
    instance = self.get_object()
               ^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 96, in get_object
    obj = get_object_or_404(queryset, **filter_kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/generics.py", line 19, in get_object_or_404
    return _get_object_or_404(queryset, *filter_args, **filter_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 87, in get_object_or_404
    raise Http404(
django.http.response.Http404: No Class matches the given query.
INFO 2026-04-30 18:33:19,539 middleware 36278 132551480964800 Response: DELETE /api/classes/9O4CN2/ [404] - 0.025s
WARNING 2026-04-30 18:33:19,540 log 36278 132551480964800 Not Found: /api/classes/9O4CN2/
WARNING 2026-04-30 18:33:19,541 basehttp 36278 132551480964800 "DELETE /api/classes/9O4CN2/ HTTP/1.1" 404 62
INFO 2026-04-30 18:33:30,860 middleware 36278 132551480964800 Request: DELETE /api/classes/9O4CN2 from 127.0.0.1
INFO 2026-04-30 18:33:30,883 middleware 36278 132551480964800 Response: DELETE /api/classes/9O4CN2 [404] - 0.024s
INFO 2026-04-30 18:33:30,898 middleware 36278 132551480964800 Request: GET /api/classes/9O4CN2/ from 127.0.0.1
ERROR 2026-04-30 18:33:30,917 exceptions 36278 132551480964800 Exception occurred: No Class matches the given query.
Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/shortcuts.py", line 85, in get_object_or_404
    return queryset.get(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/django/db/models/query.py", line 647, in get
    raise self.model.DoesNotExist(
apps.classes.models.Class.DoesNotExist: Class matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/salman/FYP/Backend/env/lib/python3.12/site-packages/rest_framework/views.py", line 506, in dispatch
